guia_internacional,compania_remitente,contacto_remitente,email_remitente,direccion_remitente,telefono_remitente,codigo_postal_remitente,compañía_destino,nombres_destinatario,email_destinatario,direccion_destinatario,telefono_destinatario,codigo_postal_destino,ciudad_destino,estado_destino,pais_destino,contenido,piezas,peso_libras,peso_kilos,valor_declarado_usd,posicion_arancelaria,mawb,codigo_formulario,guia_nacional,estado_guia,fecha_estado,id_unidad_transporte,liberar,revisar,fecha_liquidacion,codigo_despacho,tipo_identificacion_destinatario,identificacion_destinatario,apellidos_destinatario,clase_envio,val_otros_usd,val_trm,por_iva,nuevo_valor_declarado_usd,por_arancel,fecha_envio,lote
INTM11809,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11810,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11811,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11812,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11813,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11814,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11815,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11816,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11817,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11818,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11819,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11820,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11821,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11822,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11823,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11824,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11825,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11826,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11827,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11828,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11829,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11830,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11831,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11832,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11833,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11834,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11835,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11836,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11837,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11838,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11839,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11840,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11841,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11842,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11843,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11844,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11845,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11846,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11847,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11848,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11849,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11850,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11851,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11852,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11853,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11854,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11855,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11856,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11857,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11858,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11859,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11860,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11861,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11862,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11863,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11864,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11865,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11866,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11867,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11868,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11869,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11870,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11871,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11872,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11873,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11874,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11875,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11876,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11877,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11878,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
INTM11879,Compania 422,Cont422,c422@e.com,Dir 422,Tel422,111422,Destino 422,Nom422,d422@e.com,DirDest422,TelDest422,CPDest422,City422,EST422,CO,Contenido 422,422,928.4,20.0,1500.0,1.0,157-998877661904,538.0,G01423,1.0,2025-07-25 16:34:16.140,UT422,False,False,,422.0,43.0,1.0,,,,,0.0,,0.0,23/07/2025,BOP2
